source_path	destination_path	size_bytes	sha256
courses/migrations/0029_enrollment_display_public_profile.py	courses/migrations/0029_enrollment_display_public_profile.py	359	0e2384dbc08b6ae94958626b3cf61abf3cc0dde3726192de5a2ead693e10d3d7
courses/migrations/0030_remove_enrollment_profile_fields.py	courses/migrations/0030_remove_enrollment_profile_fields.py	716	0ac98dfcf69a8ffe224e7b83a94ae02502929df116dd2adf178faab5cba25b98
courses/migrations/0031_merge_instruction_urls_and_profile_fields.py	courses/migrations/0031_merge_instruction_urls_and_profile_fields.py	273	0c0391b8a90f9e52bfacd0a6fc763feaf2e4ba81f93f8027a881c07a1bffd5b0
courses/migrations/0032_course_end_date_course_registration_url_and_more.py	courses/migrations/0032_course_end_date_course_registration_url_and_more.py	1252	6a6086d9970f303e7598b99515c69f90e706559458023e153773a49854ba4957
courses/migrations/0033_projectsubmission_faq_contribution_url_and_more.py	courses/migrations/0033_projectsubmission_faq_contribution_url_and_more.py	750	927a496dbbdc74f5a8556495cd5693720377decfe8b422b1307a87f204d6b310
courses/migrations/0034_preserve_submission_timestamps.py	courses/migrations/0034_preserve_submission_timestamps.py	623	6818ce312b4183ce94034e6f2b035992198a52859e83835e6a1aaa8d50c9b57a
courses/migrations/0035_projectvote.py	courses/migrations/0035_projectvote.py	1516	518493c8cca07033a2dbe567f29f93c19bb63d009d36cb3370ffe154854e52d3
courses/migrations/0036_projectsubmission_volunteer_review_only.py	courses/migrations/0036_projectsubmission_volunteer_review_only.py	357	40ee26b093a39473119af67abd940d7c268b83f0d7d0d319db797c5457956af8
courses/migrations/0037_registrationcampaign_courseregistration.py	courses/migrations/0037_registrationcampaign_courseregistration.py	4489	47d6739a007e11b1a822f1d776737075da5d1d5df04a34f55ef3dbb485308ac3
courses/migrations/0038_alter_courseregistration_mailchimp_sync_status.py	courses/migrations/0038_alter_courseregistration_mailchimp_sync_status.py	555	a1c8e90e383d36a3c2703c861802cc3adeddf3a4361ee9876f7e55af124eb993
courses/migrations/0039_remove_courseregistration_mailchimp_error_and_more.py	courses/migrations/0039_remove_courseregistration_mailchimp_error_and_more.py	1171	00e254879d1e0f671f0cd9aa1c375247dc0253d2d97a035890e14bd6dc71f6e4
courses/migrations/0040_courseregistration_company_name.py	courses/migrations/0040_courseregistration_company_name.py	495	b8af539105d1344ab2a6bee41254b2e8ea2d5589b6cde482fd6dd235b9403676
courses/migrations/__init__.py	courses/migrations/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
courses/models/__init__.py	courses/models/__init__.py	1397	6a7facf2c6d1edab6d8090c0778767d084f3c975c7f28eb8a69e2752d4ee30f0
courses/models/course.py	courses/models/course.py	9354	68eddbacb2fcdc1fe0a846d1a2ab50da5561204c5b262e9d3753dba69f81d733
courses/models/homework.py	courses/models/homework.py	10316	a7d9cccabd54e53cc181a17ef3ee5ef0171c5597ef88a2e304d51afefb195f3f
courses/models/project.py	courses/models/project.py	11842	617fe8400d50efc67f24dd5e385510260bd02a050b393d7158ffe3bd5e5cd431
courses/models/stat_display.py	courses/models/stat_display.py	4376	c027611ec1f78a66d7f3260e88e07d2af452595b9076118c7fb509fc06d4caca
courses/models/wrapped.py	courses/models/wrapped.py	3120	3e4167f1f0eb64b5cd9d307909ec4c0d5228eea975c9c1aee9e7880568a56b22
courses/project_assignment.py	courses/project_assignment.py	5060	faf1706c466faf16843598fa45a6af231f770b6208568fcfc103a96f5bcb8080
courses/project_assignment_selection.py	courses/project_assignment_selection.py	4808	e9b551ff63c1f93c284e0084f0f465299f7f078a7a041229d8d7e94c537ddc2e
courses/project_review_scores.py	courses/project_review_scores.py	2500	a5e60a1602017616b4179217821e7a9de582f8007e1b2ea2600afff18d901da1
courses/project_score_calculation.py	courses/project_score_calculation.py	1171	411262ae0d75fb145599a9ffa7b08f09395a2a0646c66b6fedb0f8e6439132f5
courses/project_score_groups.py	courses/project_score_groups.py	2040	7ed38ed678e8444dfcbce706baf10dd6a34704fa17db15024a9ad62972a35409
courses/project_scoring.py	courses/project_scoring.py	5540	8f9142d3a9c2e2169f91aa1d3e44683aaffe95214ba3fd1676e1ea25e0811912
courses/project_submission_scoring.py	courses/project_submission_scoring.py	4470	68abb72069f44537fbf493a167ca31ac086bd12024ac0362005b06d75660b9d3
courses/random_names.py	courses/random_names.py	819	be1a82f67c523041a638f397d6882518777f41553fb9351ba57292e1cadef804
courses/random_names/adjectives.txt	courses/random_names/adjectives.txt	831	b96a2bb40ed306e580f428f0f6f28a24f0f61e47852b85f9197b42392eac50dc
courses/random_names/famous_people.txt	courses/random_names/famous_people.txt	1617	f188e462572fc6a8b25800467a337ce0fa343e62e8dc25a6c9b92a24402b3bf5
courses/registration.py	courses/registration.py	4223	90846d52875db6c4c1ed60d7d4924dcc3df2361cead2f404221059ee335bbcf9
courses/scoring.py	courses/scoring.py	5384	e978df886047f29a88c8befc85c22a6efc2e301864313ec43e7f20d5f4b2d7e3
courses/services/__init__.py	courses/services/__init__.py	44	cfd4a573dc57ba61533bf8f53fae62a37c8122501d5a4e91e40706fe0b0d1c25
courses/services/enrollment_flags.py	courses/services/enrollment_flags.py	2581	140150495d8ee472d3d23c3c3d74c10144e287f2795a854c17d3975f391fab96
courses/signals.py	courses/signals.py	2832	e7380974625c71b14ffa734164de99a44072c525cab7b6b95b5839f2c55e90c3
courses/static/alerts.js	courses/static/alerts.js	241	1628b062962c062475b9165deb428de4a7a946763ea52c76ac6c5dbccd96eebf
courses/static/country_combobox.js	courses/static/country_combobox.js	4360	4648352e0015914ed9cb63cee7e64c4a024929dd870bc32aec68b16f0f5b49b7
courses/static/courses.css	courses/static/courses.css	45826	282ed7b15df2502a8d4c2e9cd45ef1f8e92771835243d3cbc590f78db9ed5f8f
courses/static/dark_mode.js	courses/static/dark_mode.js	2322	a489156a6f04f94fd230c043f225ba2aeb13eb1f16acb853eb114e77ec09b831
courses/static/homework.js	courses/static/homework.js	4875	1f18da39c8149d25d63450d55d2f81f9557135a4a70170127b29e106b569adbe
courses/static/learning_in_public.js	courses/static/learning_in_public.js	861	371a9f3387bf01ecf6e20fc81d69a93b057805c04aa8497f3a8cb395154a47b0
courses/static/local_date.js	courses/static/local_date.js	1186	2975a7e5ac8dd9c6ce3a71efa81fb804f20d16f3c843628a3d5054c19f7d0e34
courses/static/settings_toggles.js	courses/static/settings_toggles.js	3567	3617373a8208a2fda89e6b2920ffc0aa6027e1ea7439bd873f2347490a2de722
courses/static/time_left.js	courses/static/time_left.js	1922	10d13e573906f68ce5b61909383b16edb9832a08dd0bffcae46f265b098bbcfe
courses/static/timezone_preference.js	courses/static/timezone_preference.js	2445	ea70bca180f9352713a9c9a6fb4c5653bcdb9ca77e373cd03799214fc916f550
courses/static/user_menu.js	courses/static/user_menu.js	741	5716c78bae1c8ca54fadab7dd20607a2f7bef3dea46ae71331806dc114d989e8
courses/templates/courses/_course_list_card.html	courses/templates/courses/_course_list_card.html	3797	cfe861bbe27b720bc4dab2321babe77444584577b515f6eddf047c8c757233f4
courses/templates/courses/course.html	courses/templates/courses/course.html	9746	6ea190d9619a7e229bb737d48cacd33ea4583a04fdf431e3c21269fbfd850afd
courses/templates/courses/course_list.html	courses/templates/courses/course_list.html	4861	26e391ffdd2c90b89a668c41118f4a8e43efd2b5dde015097f893aee707984ef
courses/templates/courses/dashboard.html	courses/templates/courses/dashboard.html	16079	70221a6657d6ed7fc3908fa75974e1b369aecf7a289498ac295949791b8c0ca3
courses/templates/courses/enrollment.html	courses/templates/courses/enrollment.html	6094	300f8db9d9132adbffa84572c1ec2c907fe6a667df72c9d9f4d26878f547b2b3
courses/templates/courses/leaderboard.html	courses/templates/courses/leaderboard.html	4271	d42113b80835720c26e25efa1fbe0c4c4e9306276a9417121276a2f5fd2832ef
courses/templates/courses/leaderboard_complaint.html	courses/templates/courses/leaderboard_complaint.html	2117	3bd9eab334e640ad7f48202412992f5ad9b7cc5c01b1982b057bfa34f9cc8e6c
courses/templates/courses/leaderboard_score_breakdown.html	courses/templates/courses/leaderboard_score_breakdown.html	11512	d9bb398e5533c58f9cb6f34b478d3f7d6438e668fbeb5ea2987ba2d1413d9450
courses/templates/courses/register.html	courses/templates/courses/register.html	6894	a70ef892a1f7ded5525b2072bc5538e5503148df56be6664dd1e44b37615a692
courses/templates/courses/user_wrapped.html	courses/templates/courses/user_wrapped.html	6060	ac46f0faed520fcc8b920d445d72904b521cb05df10c5be06bfe20625edc5af0
courses/templates/courses/wrapped.html	courses/templates/courses/wrapped.html	8055	62b9fc6a444846c455117a0c7d973309630f568db23b5913cdbead458b7d60dc
courses/templates/homework/homework.html	courses/templates/homework/homework.html	25975	d0c9d353726474f25ad3e6394b5440f5a13a93cd4db78bbba8676d4d2ca27be0
courses/templates/homework/stats.html	courses/templates/homework/stats.html	18761	526649af520251d877f518b68497ac6ab301553df5472c5f8fd2e37c7692e573
courses/templates/include/faq_contribution_field.html	courses/templates/include/faq_contribution_field.html	1464	e04dc624064f997b82ba7cefcecf7bef12c97ef6338216fe4a56f6a71dbefea8
courses/templates/include/learning_in_public_links.html	courses/templates/include/learning_in_public_links.html	3588	0f454cac0c56a4463d18857b1d65409c680c760aeb00fb62dde878f6d0d734ac
courses/templates/index.html	courses/templates/index.html	556	3ff14a7b7f07394164a6c874d9010d09266d776f4e2461526ebc41b32798fb64
courses/templates/projects/eval.html	courses/templates/projects/eval.html	6213	2bb1705c26311cb38e66e9c3ffdc8cb47736753593afaf92010305e0941e840d
courses/templates/projects/eval_submit.html	courses/templates/projects/eval_submit.html	8895	f45b369bb677e18df5a5a816fcc3de9a83f244714420a6cc3db21e367d8fb6da
courses/templates/projects/list.html	courses/templates/projects/list.html	15114	2b113ec86df9419dc1c0a141c65d0fb314bddc0d36f36180a96b34b147c6e7e6
courses/templates/projects/list_all.html	courses/templates/projects/list_all.html	5275	840a71711413b928c887553454527dc11c97aa9ec4270da817aeda92b5391586
courses/templates/projects/project.html	courses/templates/projects/project.html	15783	d3f28fc999726122a2768fc9b5c548ea6aa20146230fda2879435cc5c28fb2d5
courses/templates/projects/results.html	courses/templates/projects/results.html	6881	5f42bee43eb2072274b38768306ec0f5669914f471a6cfbd5fa9187ef6e4d0a1
courses/templates/projects/stats.html	courses/templates/projects/stats.html	1967	88c1f373dc8230d853a8207dc86f155d3ef3f57a9e466f6dfa47b6d1c0761f28
courses/templatetags/__init__.py	courses/templatetags/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
courses/templatetags/custom_filters.py	courses/templatetags/custom_filters.py	795	4642e8cf9c66737f4652daecbf51703b827e93a3e3d6cadefe0f67750a519b93
courses/tests/__init__.py	courses/tests/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
courses/tests/course_leaderboard_base.py	courses/tests/course_leaderboard_base.py	13523	a60de37dce3917ac0409931e652e29c904b7b737ff00a9e036f7ade9891b75ec
courses/tests/course_list_base.py	courses/tests/course_list_base.py	7741	4e207cbbf2527edfa0b4e38f62f4543d59e5a6a31ef95356d9999c2f7623f417
courses/tests/course_view_base.py	courses/tests/course_view_base.py	14265	5e8ebb17e513bfb9950776120e7ae2eef514757a98937ac0e28b9fc98ec76ac7
courses/tests/dashboard_homework_base.py	courses/tests/dashboard_homework_base.py	8345	74db42dbbd52f604804e68fb6b2ca17945ad5e705dc815079e38f379869a065a
courses/tests/dashboard_view_base.py	courses/tests/dashboard_view_base.py	2014	5b6bc78cef3c657e9b912646e60fa0f7128c2b21e100fce8d56597e92c408672
courses/tests/datamailer_client_cases/__init__.py	courses/tests/datamailer_client_cases/__init__.py	764	4dc41819d4bec9fb94deda50e2f4025ad73fd4f88fd86c5cbdfe6051f7a93e13
courses/tests/datamailer_client_cases/campaigns.py	courses/tests/datamailer_client_cases/campaigns.py	4034	489d0fa4d47c0d8c50e9697a0bfc16182a2ef3a995d9e1a131676ef314f9004f
courses/tests/datamailer_client_cases/contacts.py	courses/tests/datamailer_client_cases/contacts.py	3273	64cd1ebeea7d59b11e34ac1e079f3f732c2ce7e2c3fcd7dc994ac9314923cc12
courses/tests/datamailer_client_cases/recipient_lists.py	courses/tests/datamailer_client_cases/recipient_lists.py	4085	042e460b11f73dd8af240646115cc0f0cbbd41855c53a3a3f136f8936ad30d4c
courses/tests/datamailer_client_cases/transactional.py	courses/tests/datamailer_client_cases/transactional.py	2209	9f50dacd4043ce0d8b3ad5efeb1468334e70114cecd3b2f8ea1b245f5ff8a613
courses/tests/datamailer_client_cases/types.py	courses/tests/datamailer_client_cases/types.py	558	f0326be58837793ebfe311187f84b0879dff2d0135d4b30a727fdb57f9bbba1d
courses/tests/datamailer_contact_base.py	courses/tests/datamailer_contact_base.py	5188	e2267827f4eed8c7db266244ae5df1fc11da46c16bdfa0ba5ec4d864f81491ba
courses/tests/datamailer_homework_score_base.py	courses/tests/datamailer_homework_score_base.py	8425	5f18c558585d70ed7abd908ac1641308b83771f7dd2b13c03bcd80ac5c5a7d4c
courses/tests/datamailer_membership_base.py	courses/tests/datamailer_membership_base.py	7754	ae418958203db9737f2a741bb52b87349c9e1be81d58c1ad0b293a56477514fe
courses/tests/datamailer_outbox_base.py	courses/tests/datamailer_outbox_base.py	6127	4728e6c2204c7494264f740a4dc6258628d98e1f83ab0d1f08b7598602c96c88
courses/tests/datamailer_project_score_base.py	courses/tests/datamailer_project_score_base.py	9596	a8fa3f9bceef0a5eaeee259907182a2d52a1a13bad115ca66a296ed8d8527b50
courses/tests/datamailer_recipient_lists_base.py	courses/tests/datamailer_recipient_lists_base.py	9795	0322c303d2a726e8922128fcf6f7c244f923d2b3ce582ec1de440a98b8d04429
courses/tests/datamailer_settings.py	courses/tests/datamailer_settings.py	206	217fdbe80c197cac3947eae47a2dae858b2cae5043fd4c4c55ac7410ff67ad12
courses/tests/deadline_reminder_base.py	courses/tests/deadline_reminder_base.py	1891	b8ad22542488c8ae9032715e5e38800132b08f9065d61d2d28053d3956f0ba6b
courses/tests/deadline_reminder_homework.py	courses/tests/deadline_reminder_homework.py	6288	cb1b81b3f10e9f68d1b04326e69fb20cc9fc0c6e0a74176d51252f7fbd665c4e
courses/tests/deadline_reminder_peer_review.py	courses/tests/deadline_reminder_peer_review.py	5757	50266a1c9151e0ddb6c7b7b0f7c2479af53e911455ee9adde4d119039e66411b
courses/tests/deadline_reminder_project.py	courses/tests/deadline_reminder_project.py	3407	feb8b02af38df51bd0f830e1259ee0c1762abb1615a4b6962be64991a8b6f3a9
courses/tests/homework_scoring_view_base.py	courses/tests/homework_scoring_view_base.py	9560	5e3605dc80e261bf9c54e1579a30c45463b3fb0551f1ab41a3584f10a4329ee9
courses/tests/homework_scoring_view_expectations.py	courses/tests/homework_scoring_view_expectations.py	3469	da45e9cfb5ace81148683be29755781e5825557659f6ba7082b93f6f167e0304
courses/tests/homework_submission_confirmation_helpers.py	courses/tests/homework_submission_confirmation_helpers.py	6193	c218cf1f83f79d1ad4fb3f4386931acec4eaaf304f63098b617cdb8ab463c6e9
courses/tests/homework_submission_integration_base.py	courses/tests/homework_submission_integration_base.py	4140	cdb6abb18562cc5da0b16bb817f30c933951625cae916356f180d58ec71bc3f2
courses/tests/homework_submission_learning_links_helpers.py	courses/tests/homework_submission_learning_links_helpers.py	1146	2478ad7f256f439da8aa57041a0b8af5694ae332383e8a209b8a97020487532f
courses/tests/homework_submission_validation_base.py	courses/tests/homework_submission_validation_base.py	6902	5bbd1669659ffef8c339f0f37274bbaa4ffa3b35b5e92c2883e90b2cc5dcabdd
courses/tests/homework_submissions_base.py	courses/tests/homework_submissions_base.py	6296	66e3018203be230fdc1b261932c7204e0061ff566834bcc7f46879871a719416
courses/tests/homework_view_base.py	courses/tests/homework_view_base.py	14879	740e6b16b9626c4a3fdef81749b19be147feb7556f643ee6f9b8df298b1b16da
courses/tests/leaderboard_base.py	courses/tests/leaderboard_base.py	7092	ff926a12caff1e2937758bb8bfed159ba0a50ebdf0cdb0b491472d47855f98e1
courses/tests/project_assign_base.py	courses/tests/project_assign_base.py	7639	24ce2ee6d2555f85023d84339fb7ebc1d89b9b6598b342e6cc09f51c15ad12c2
courses/tests/project_eval_base.py	courses/tests/project_eval_base.py	11410	5b416efc81fc530f9d8e6b8c675827a2ef90d7550dadc55620ef55b6ee759083
courses/tests/project_list_view_base.py	courses/tests/project_list_view_base.py	3458	cdc216deffdf4a677b2906fe6ddf21328d22404e68c826bab43f568f6a455cc0
courses/tests/project_score_base.py	courses/tests/project_score_base.py	10353	5fc5c2b10ac6ee737d6f6266c5874beef47c0bb271b728ef7684fbd41ca06dc4
courses/tests/project_statistics_base.py	courses/tests/project_statistics_base.py	8780	70690b06f5b38b470c44f02615c9c0f25fb0b860be0d4d8d06613f4cea758523
courses/tests/project_submission_view_base.py	courses/tests/project_submission_view_base.py	2986	cc5605775fed83022cc14c02b9c90f6a76d927c2858f1446bab233833fa3dde3
courses/tests/project_view_base.py	courses/tests/project_view_base.py	10293	351602d06140ad957f23864d109ce4d3e7fd3bd146d86ab9b4b0034dc13d339b
courses/tests/registration_campaign_base.py	courses/tests/registration_campaign_base.py	5169	4fb145627442f5fb7c5ea8d988fc9d991b85747c3c8135aa9fd445370902079a
courses/tests/scoring_base.py	courses/tests/scoring_base.py	10907	0112be6411fc4303b7a580b208c75152ae12f738113954d905cb5667a1bb3bf6
courses/tests/test_admin_criteria_form.py	courses/tests/test_admin_criteria_form.py	5551	b00e49f2b18820adccf819d43c4cc49be58f287a544c91710a34dcd1c6c8ab5a
courses/tests/test_admin_registration_campaigns.py	courses/tests/test_admin_registration_campaigns.py	599	09baab00ba338c1646265bca5716be32b4ae3baf37e017b77c2f567b5f1af9e0
courses/tests/test_certificate_name.py	courses/tests/test_certificate_name.py	3492	aa8ca2a3e11c773115e04d30510407ce5beadc353d1ce92d52ee39cc7f7f7d5b
courses/tests/test_course.py	courses/tests/test_course.py	2461	446c708acb5d9720b6834895107d48e0e756e29a0c4b78c149db69a176898ab1
courses/tests/test_course_calendar.py	courses/tests/test_course_calendar.py	2240	cc2c3dbcfab2c1f4a47cf72ed1e7d5644e1d3c073ebbbb5083a6833278058062
courses/tests/test_course_certificates.py	courses/tests/test_course_certificates.py	1631	36a3f061838858e8bad8c7f6af85da55716a53cf56dddd60353d60aa2785fd63
courses/tests/test_course_dashboard_link.py	courses/tests/test_course_dashboard_link.py	1271	005a5ad481754be5af502a2c93af753b9e9cdc821275fc61333eb3a0a93da43c
courses/tests/test_course_duplication.py	courses/tests/test_course_duplication.py	5335	6c0a759523586a13faef73e3fa95174d639fd495aa56a9908faebe867e67c64a
courses/tests/test_course_enrollment.py	courses/tests/test_course_enrollment.py	1440	638af0ea916d1e73a23bb2d733d045ae435fe76dbb9d2750be721430dd854936
courses/tests/test_course_homework_display.py	courses/tests/test_course_homework_display.py	1314	968658b5689b35a474a0e23f69817c5094ebafbdcac1ca35631f89ca8a82d6c4
courses/tests/test_course_leaderboard.py	courses/tests/test_course_leaderboard.py	5189	32ea4be397f35b86d1bf025bb39a82d1b02d5980f77d97229b2ba8cc58881721
courses/tests/test_course_leaderboard_complaints.py	courses/tests/test_course_leaderboard_complaints.py	1446	3044154631ff6b4ac8cdce9741d080ee42842cd3e04b5ce37c4407a9b5391e47
courses/tests/test_course_leaderboard_score_breakdown.py	courses/tests/test_course_leaderboard_score_breakdown.py	2525	ec8c4b8fa709ac696305c8dc9fbb0447d81a9ba6d02bef3f2f3d8b1f785fe8fd
courses/tests/test_course_links.py	courses/tests/test_course_links.py	1475	c0ed8e945a39b636961cc4bf88bffaa97d6ff5ad98340153a0be6cf0af417c36
courses/tests/test_course_list.py	courses/tests/test_course_list.py	1232	91a5d728180635d5eeb98c206d684cc77d3d1af3ed4b5cc1c5fc206677f1b601
courses/tests/test_course_list_assignments.py	courses/tests/test_course_list_assignments.py	985	cc97bcc2d9a4aab88f5bc4ae0b2b379a11db6b5f7ac88468b06fff2782d1f340
courses/tests/test_course_list_metadata.py	courses/tests/test_course_list_metadata.py	1223	d786bb6bc8375ef9371378010a0f01fd880908840d8c17d3a45ed206a82262f3
courses/tests/test_course_list_ordering.py	courses/tests/test_course_list_ordering.py	2820	389582b3c75e17909a1f8355adfaf8ca2b4be41f6ae1027da10b19a47b7006e4
courses/tests/test_course_list_registration.py	courses/tests/test_course_list_registration.py	814	91d0468031da74688d0104b112dd096f42cd4679c225ff300dfaf919498256cb
courses/tests/test_course_project_submissions.py	courses/tests/test_course_project_submissions.py	8656	dd94f31f589b1f739cffa521a4aef59e0c1c2269490fc98334631784a05d7027
courses/tests/test_course_projects.py	courses/tests/test_course_projects.py	1870	64b0c695e1ef487fd2cb7d0021366b1a92d90d18fe1dd0aea683561ba4c555fa
courses/tests/test_dashboard.py	courses/tests/test_dashboard.py	1224	845c0df3c2e63c2d170df57812f8c0891eb7df9f6138aeeea12083c5af30f36f
courses/tests/test_dashboard_access.py	courses/tests/test_dashboard_access.py	1524	597b03e3a4ded4e1fbb8f04d86c21f1f2b495131b5201cde1a24e2438f9ede7b
courses/tests/test_dashboard_empty.py	courses/tests/test_dashboard_empty.py	838	9bf84c7127bc2c34b7fc8fd48b726cbe07856728e7f2cfba9bfa1b8ac8981647
courses/tests/test_dashboard_engagement.py	courses/tests/test_dashboard_engagement.py	2758	c0a110222d1ab8d0fae43ca694d272cdf709707b2ea5fde95a36d6e9d660efc0
courses/tests/test_dashboard_homework_difficulty.py	courses/tests/test_dashboard_homework_difficulty.py	1649	c89dd342a6167df0ba2b146e68a0336d1339d3ef26461b7141db447d44dd275c
courses/tests/test_dashboard_homework_stats.py	courses/tests/test_dashboard_homework_stats.py	3029	a7daa30751c8a2299f662a58408ed51c2208bfed11735a52cd34b9206878c45b
courses/tests/test_dashboard_integration.py	courses/tests/test_dashboard_integration.py	6986	d13e68d133a88e592a9e6ca59f46b7bc1e7cf54678aab9326aa400dce8ab7314
courses/tests/test_dashboard_project_stats.py	courses/tests/test_dashboard_project_stats.py	9587	f416f3e62817fa6554f18971d5148bbca338e321188eead8c7827d70c786402f
courses/tests/test_dashboard_question_difficulty.py	courses/tests/test_dashboard_question_difficulty.py	5432	f2e7811218da45956d6941e69ed8c893b1d2700b91525b81e141e3d237ad2c57
courses/tests/test_dashboard_submission_timing.py	courses/tests/test_dashboard_submission_timing.py	2796	6f4bb124f25f7e256ee4ee10287beb1451dd29c6bc38e085cbdb346993f23ce0
courses/tests/test_datamailer_campaign_command.py	courses/tests/test_datamailer_campaign_command.py	7351	536e1af9daf4279cc65a1f2d82c1ea0a2102148e738cce4c85ba900214fe35c1
courses/tests/test_datamailer_certificates.py	courses/tests/test_datamailer_certificates.py	7925	298785f2a1f42527ce16dc6f9a98f3311fe878f32ead8371936123e0163b4189
courses/tests/test_datamailer_client.py	courses/tests/test_datamailer_client.py	3872	70cd2c4e29d4f45ac8f585d32c7b90fff4a957a6228e4e851ab54db6783f66a1
courses/tests/test_datamailer_contact.py	courses/tests/test_datamailer_contact.py	2227	55baee6d8ca9bb3361122e0fd33986888b144c1758fc1a497151e5a3db1f3373
courses/tests/test_datamailer_contact_backfill.py	courses/tests/test_datamailer_contact_backfill.py	2688	84740f0523c9bc4ce01654b15402638a0d6f59503ee54b8284b084b804298a23
courses/tests/test_datamailer_homework_score_send.py	courses/tests/test_datamailer_homework_score_send.py	3084	ba7dce9827b74690bf23038997079345232fa36cac7c60e68ab039c63f447731
courses/tests/test_datamailer_homework_scores.py	courses/tests/test_datamailer_homework_scores.py	2413	c8e05f199b4d4a710aad72f01c6bc8b6e9bf5c90ab997c31d3f37b514f8231f5
courses/tests/test_datamailer_membership.py	courses/tests/test_datamailer_membership.py	4983	7e326096a24b64223723c5c2c94c5664e9eb809128cc36dc6b48f5479ea349c7
courses/tests/test_datamailer_membership_outcomes.py	courses/tests/test_datamailer_membership_outcomes.py	1641	782d73b1bd0ab866522b171fcf21e4ec696e3b29cc098c58fe3fd86a58479288
courses/tests/test_datamailer_membership_removals.py	courses/tests/test_datamailer_membership_removals.py	2453	44b6df9a9f0cdd794e4f5daa6e307e0d996fe0afaac4f114e8149993a1b53d19
courses/tests/test_datamailer_outbox.py	courses/tests/test_datamailer_outbox.py	1597	eb849f952d61e1b10cc97630b2c26d98a0e821ae92616a0556f13d5dcfdf1144
courses/tests/test_datamailer_outbox_contacts.py	courses/tests/test_datamailer_outbox_contacts.py	1500	8faf7d19f3a2a4db7f4ad4d4792eb6e76b184908e92643337f49895ad1d0edb1
courses/tests/test_datamailer_outbox_memberships.py	courses/tests/test_datamailer_outbox_memberships.py	2481	deed368aaabaae3925908cd5bb231c235cf2093c3ffac82304f20f850375bc38
courses/tests/test_datamailer_outbox_status_commands.py	courses/tests/test_datamailer_outbox_status_commands.py	2249	b115c4f11fdf0019bddb2b5e934d793b9f886f2d24cb267459429cd688893e20
courses/tests/test_datamailer_peer_review.py	courses/tests/test_datamailer_peer_review.py	11282	597d6a2fa0816eeaa05b3d4deb834af73e1e105fa9e5414c5ab7ee6b65de00ae
courses/tests/test_datamailer_preferences.py	courses/tests/test_datamailer_preferences.py	3238	8c3353ba1f6774cbb91964e20b5554881f6ed7489b8a995b003b0abc61698647
courses/tests/test_datamailer_project_outcomes.py	courses/tests/test_datamailer_project_outcomes.py	2961	3dc80e72a0bcc32bc3e1930a322af59f6a9997f5fb536f8de454b0c5ff202c74
courses/tests/test_datamailer_project_scores.py	courses/tests/test_datamailer_project_scores.py	2307	7f0e56acbd56fa6802debf3d6a5d56491fed028e0f8f1763084511fd579536c8
courses/tests/test_datamailer_public_url.py	courses/tests/test_datamailer_public_url.py	1451	7fba18e5e7b0ced7484557c8b14832428b6a8a5dfffe1beea5775b19842d4288
courses/tests/test_datamailer_recipient_list_audit.py	courses/tests/test_datamailer_recipient_list_audit.py	8697	24b71003ced77befef6ca94000d84897182b9d4d4fb0d9b3c0560b7bc74ae373
courses/tests/test_datamailer_recipient_list_imports.py	courses/tests/test_datamailer_recipient_list_imports.py	8214	fe2698a71b091a18c62bfbd80d9111774e50b91d0c66d47440e63493331c8591
courses/tests/test_datamailer_recipient_lists.py	courses/tests/test_datamailer_recipient_lists.py	7625	18d143b14f852c3a38408b8a49f8cb3c781ab72c46cb719c4dd2745461680715
courses/tests/test_datamailer_registration.py	courses/tests/test_datamailer_registration.py	9648	d77d893ad537eec3f012923146510c7153b504d43df4f3fe7412fa8f4d3ecf94
courses/tests/test_datamailer_send_counts.py	courses/tests/test_datamailer_send_counts.py	2283	f1bcdb7bcc3349e1b838c11c79bd0266c04617a1448f1168096df74b4325f45a
courses/tests/test_datamailer_signals.py	courses/tests/test_datamailer_signals.py	5966	b96001a1964072eaaa94a2f7774bce93d18652bbdbb6929712a05739aff5d55c
courses/tests/test_datamailer_status.py	courses/tests/test_datamailer_status.py	3178	5d1a7e7ea857656da85f384007cffe46f3d4b287be966f4f617dd8fce84134ef
courses/tests/test_datamailer_sync_status.py	courses/tests/test_datamailer_sync_status.py	2920	f7752023778c8832991d7490990ed26fe8ca1a061b7e3747e14028edcbd3b8eb
courses/tests/test_datamailer_templates.py	courses/tests/test_datamailer_templates.py	2976	c047a8744641105b6c23998912e2ce2c314f5fdab20709f0ff16717e56102b44
courses/tests/test_datamailer_transactional.py	courses/tests/test_datamailer_transactional.py	4649	885c515badaaf349fa9dfcb3ecbbe283d3a384e37ce765f2b6f847b71a46a9b5
courses/tests/test_deadline_reminder_dry_run.py	courses/tests/test_deadline_reminder_dry_run.py	1324	112188d0805fc861f1e259fe51406001cdaf8ad2635329155467866a43abb4c8
courses/tests/test_deadline_reminder_failures.py	courses/tests/test_deadline_reminder_failures.py	3916	b5c9340bdf36234d9fe0504a018d35ab534c6199f0eef2b61497fe401d74ecd5
